DATAFLOW,LAST UPDATE,freq,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK,2001,184045.6,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK,2002,189794.9,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK,2003,193353.42,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK,2004,202422.18,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK,2005,212832.36,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK,2006,225531.26,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK,2007,233383.26,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK,2008,241613.45,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK,2009,231278.04,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK,2010,243165.39,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK,2011,247879.85,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK,2012,254578,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK,2013,258742.68,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK,2014,265756.96,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK,2015,273017.58,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK,2016,283109.68,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK,2017,294808.16,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK,2018,302328.7,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK,2019,310475.6,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK,2020,312516.62,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK0,2001,179198.72,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK0,2002,184919.3,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK0,2003,188415.01,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK0,2004,196294.6,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK0,2005,204385.55,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK0,2006,216083.8,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK0,2007,223905.78,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK0,2008,231230.08,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK0,2009,224581.92,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK0,2010,235518.5,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK0,2011,238938.09,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK0,2012,245640.23,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK0,2013,251187.72,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK0,2014,259465.91,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK0,2015,269071.54,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK0,2016,279639.72,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK0,2017,291400.1,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK0,2018,298330.55,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK0,2019,307155.28,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK0,2020,310104.47,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK01,2001,67803.51,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK01,2002,68469.16,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK01,2003,70287.25,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK01,2004,74539.72,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK01,2005,79913.72,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK01,2006,81354.41,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK01,2007,84035.63,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK01,2008,87990.83,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK01,2009,85989.63,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK01,2010,93399.89,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK01,2011,93288.52,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK01,2012,97256.44,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK01,2013,100665.88,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK01,2014,105454.55,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK01,2015,111122.75,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK01,2016,114206.25,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK01,2017,120180.22,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK01,2018,123896.13,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK01,2019,126671.13,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK01,2020,128902.92,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK011,2001,30954.59,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK011,2002,31243.82,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK011,2003,31749.84,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK011,2004,33581.48,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK011,2005,36261.49,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK011,2006,36623.21,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK011,2007,38376.36,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK011,2008,39342.4,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK011,2009,38969.95,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK011,2010,43919.65,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK011,2011,43511.04,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK011,2012,45089.52,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK011,2013,46197.21,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK011,2014,49382.85,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK011,2015,50614.04,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK011,2016,52678.11,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK011,2017,56101.82,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK011,2018,57572.46,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK011,2019,58573.21,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK011,2020,59302.48,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK012,2001,23517.62,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK012,2002,23738.28,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK012,2003,24513.7,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK012,2004,26336.69,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK012,2005,27905.34,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK012,2006,28666.46,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK012,2007,29088.91,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK012,2008,31474.2,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK012,2009,30446.74,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK012,2010,32731.12,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK012,2011,33214.9,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK012,2012,34891.85,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK012,2013,36767.07,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK012,2014,37906.77,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK012,2015,41240.48,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK012,2016,41782.38,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK012,2017,43784.77,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK012,2018,45081.82,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK012,2019,46009.43,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK012,2020,47205.2,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK013,2001,12263.91,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK013,2002,12385.21,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK013,2003,12928.52,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK013,2004,13524.26,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK013,2005,14595.91,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK013,2006,14832.63,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK013,2007,15292.38,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK013,2008,15910.09,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK013,2009,15342.99,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK013,2010,15494.5,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK013,2011,15281.45,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK013,2012,15958.84,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK013,2013,16391.03,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK013,2014,16787.42,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK013,2015,17875.74,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK013,2016,18347.65,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK013,2017,18864.95,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK013,2018,19786.31,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK013,2019,20588.33,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK013,2020,20898.69,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK014,2001,1067.23,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK014,2002,1102,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK014,2003,1095.2,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK014,2004,1097.29,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK014,2005,1150.83,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK014,2006,1231.96,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK014,2007,1277.98,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK014,2008,1264.15,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK014,2009,1229.95,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK014,2010,1254.77,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK014,2011,1281.28,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK014,2012,1316.08,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK014,2013,1310.72,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK014,2014,1377.5,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK014,2015,1392.49,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK014,2016,1398.26,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK014,2017,1428.68,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK014,2018,1455.54,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK014,2019,1500.32,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK014,2020,1496.71,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK02,2001,19656.63,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK02,2002,20564.79,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK02,2003,21022.51,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK02,2004,21885.77,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK02,2005,22577.3,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK02,2006,24028.29,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK02,2007,24453.89,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK02,2008,24256.99,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK02,2009,23437.26,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK02,2010,24547.41,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK02,2011,24744.87,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK02,2012,25470.62,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK02,2013,25452.3,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK02,2014,25982.97,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK02,2015,27592.28,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK02,2016,27994.79,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK02,2017,29174.64,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK02,2018,29946.35,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK02,2019,31365.17,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK02,2020,31534.51,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK021,2001,5498.53,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK021,2002,5829.27,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK021,2003,6029.54,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK021,2004,6421.03,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK021,2005,6713.07,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK021,2006,7068.78,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK021,2007,7184.18,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK021,2008,6816.98,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK021,2009,7214.6,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK021,2010,7391.7,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK021,2011,7484.41,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK021,2012,7552.29,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK021,2013,7630.28,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK021,2014,7811.87,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK021,2015,8224.24,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK021,2016,8649.75,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK021,2017,8750.52,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK021,2018,9150.77,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK021,2019,9462.43,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK021,2020,9517.62,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK022,2001,14158.1,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK022,2002,14735.37,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK022,2003,14992.97,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK022,2004,15464.74,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK022,2005,15864.23,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK022,2006,16959.35,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK022,2007,17269.71,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK022,2008,17439.86,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK022,2009,16222.5,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK022,2010,17155.7,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK022,2011,17260.61,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK022,2012,17918.33,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK022,2013,17822.18,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK022,2014,18171.1,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK022,2015,19368.03,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK022,2016,19345.19,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK022,2017,20424.12,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK022,2018,20795.58,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK022,2019,21902.58,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK022,2020,22016.79,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK03,2001,36215.34,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK03,2002,37644.84,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK03,2003,38299.76,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK03,2004,39542.9,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK03,2005,40170.85,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK03,2006,43497.35,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK03,2007,45666.55,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK03,2008,47190.58,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK03,2009,45297.1,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK03,2010,47069.34,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK03,2011,48275.03,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK03,2012,49040.88,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK03,2013,50154.47,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK03,2014,51473.07,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK03,2015,52592.07,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK03,2016,54162.58,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK03,2017,55445.69,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK03,2018,56444.58,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK03,2019,58219.24,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK03,2020,58012.11,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK031,2001,13230.33,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK031,2002,13750.38,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK031,2003,13856.62,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK031,2004,14346.6,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK031,2005,14572.7,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK031,2006,15654.62,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK031,2007,16269.42,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK031,2008,17069.96,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK031,2009,16520.45,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK031,2010,16521.32,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK031,2011,16922.48,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK031,2012,17036.69,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK031,2013,17251.52,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK031,2014,17696.94,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK031,2015,18117.68,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK031,2016,18875.75,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK031,2017,19647.7,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK031,2018,19892.54,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK031,2019,20339.22,
ESTAT:NAMA_10R_3GDP(1.0),18/04/22 23:00:00,A,MIO_EUR,DK031,2020,20244.92,
